arch12,59559,1,4,3.15,2735,1207,118,68,127,69,7,38,63,26,17,23,27,14,7,9,4
arch12,59559,1,5,3.95,3785,1607,255,361,194,543,210,204,127,44,114,49,70,103,26,81,99
arch12,59559,2,0,2.95,2170,859,194,216,256,139,101,73,136,140,172,46,70,37,81,121,154
arch12,59559,2,1,6.29,4861,2693,1049,875,377,268,372,349,534,343,69,495,494,175,102,140,176
arch12,59559,2,2,4.62,12260,7298,2458,846,270,250,280,230,134,56,23,52,80,79,69,53,106
arch12,59559,2,3,3.03,17116,13243,6238,1373,1943,855,520,522,561,418,192,139,195,166,136,95,37
arch12,59559,2,4,3.97,12550,8482,3434,1167,308,905,406,226,195,91,105,50,81,46,53,27,39
arch12,59559,2,5,4.33,7760,5206,2477,985,379,638,639,280,44,56,43,74,111,27,191,91,24
arch12,60859,0,0,2.57,5473,2717,505,1442,1157,123,769,1181,446,34,249,74,66,78,45,5,20
arch12,60859,0,1,2.63,4093,2012,461,1212,1074,241,544,724,229,56,192,112,55,98,91,89,86
arch12,60859,0,2,12.38,398,166,11,10,9,8,6,5,3,2,0,0,1,2,2,2,2
arch12,60859,0,3,3.09,272,123,44,61,71,57,53,63,59,47,53,59,47,37,43,43,33
arch12,60859,0,4,11.81,1957,802,689,645,148,70,82,124,148,24,32,27,145,147,134,329,132
arch12,60859,0,5,11.72,1533,557,535,436,95,126,146,51,80,115,75,28,120,98,167,342,65
arch12,60859,1,0,4.79,13703,8495,2439,2316,1785,224,365,264,276,294,94,297,118,12,43,9,66
arch12,60859,1,1,2.17,6918,2742,1497,1691,1112,1051,485,270,222,140,43,104,109,44,35,114,70
arch12,60859,1,2,4.15,4715,1411,581,302,162,328,277,277,103,94,105,93,37,41,62,34,46
arch12,60859,1,3,2.23,6026,2778,159,260,56,103,102,144,9,69,72,82,2,55,40,39,1
arch12,60859,1,4,3.03,2809,1279,141,96,132,64,76,117,118,83,40,22,41,29,16,8,12
arch12,60859,1,5,3.84,3917,1630,501,435,436,578,344,382,268,176,98,36,66,90,65,56,54
arch12,60859,2,0,9.49,1947,704,274,255,196,83,136,73,208,213,118,157,243,173,135,20,149
arch12,60859,2,1,3.07,4072,1936,365,449,711,310,173,93,413,147,90,290,201,82,76,20,84
arch12,60859,2,2,3.16,7345,3671,1358,716,1098,727,546,497,315,300,319,254,201,254,22,40,44
arch12,60859,2,3,2.24,1393,911,833,964,720,659,693,494,394,400,275,166,180,148,96,88,101
arch12,60859,2,4,2.84,5033,1685,856,727,756,507,75,214,151,279,288,213,107,82,63,68,37
arch12,60859,2,5,3.19,3283,1212,225,256,505,304,185,206,145,165,121,79,83,176,230,75,25
arch12,62026,0,0,2.77,4700,2044,117,984,1000,231,629,830,220,141,277,64,87,55,87,26,21
arch12,62026,0,1,2.45,3494,1539,522,1170,769,265,675,700,178,124,291,226,70,51,93,67,23
arch12,62026,0,2,3.66,424,165,51,42,14,16,8,8,6,14,15,9,6,4,6,4,5
arch12,62026,0,3,2.97,260,93,17,9,13,3,5,1,8,5,2,5,4,5,1,5,3
arch12,62026,0,4,11.84,2196,1131,591,423,135,121,106,129,86,117,108,121,222,134,117,227,134
arch12,62026,0,5,11.89,1342,488,273,221,97,29,101,123,93,97,94,34,60,72,68,239,124
arch12,62026,1,0,3.63,5269,2395,141,117,297,326,84,65,176,102,55,47,24,64,57,50,63
arch12,62026,1,1,4.70,4511,1718,246,257,309,178,355,159,81,73,241,64,74,33,41,0,94
arch12,62026,1,2,5.26,6296,1822,1068,1038,865,616,343,384,207,77,122,105,49,66,55,33,26
arch12,62026,1,3,2.92,10363,4361,3002,1528,1825,725,645,140,198,226,261,259,204,187,162,144,144
arch12,62026,1,4,2.82,3865,1933,108,585,606,374,187,417,338,130,181,318,215,54,134,141,40
arch12,62026,1,5,3.76,4174,1987,649,515,401,563,124,327,242,129,222,115,71,63,32,70,38
arch12,62026,2,0,3.49,2182,1131,354,141,247,239,51,150,58,195,213,150,234,115,18,19,60
arch12,62026,2,1,3.04,3783,1559,343,561,901,308,208,387,592,296,68,300,132,172,28,111,76
arch12,62026,2,2,2.58,5457,1904,150,584,461,294,274,167,248,332,19,53,141,128,62,92,179
arch12,62026,2,3,11.61,2000,1561,1469,1320,1143,910,651,469,348,212,93,79,68,45,81,88,65
arch12,62026,2,4,6.92,6098,3101,2381,1810,1511,1455,957,740,394,520,218,55,138,31,69,99,101
arch12,62026,2,5,2.05,6612,3604,2229,2328,1518,1569,1007,654,867,416,242,339,196,87,193,112,95
arch12,63409,0,0,2.60,4455,2013,122,990,772,126,666,772,232,153,239,67,30,11,18,46,16
arch12,63409,0,1,2.67,3630,1597,251,819,746,144,505,635,177,109,269,119,38,110,105,49,45
arch12,63409,0,2,3.63,376,151,23,11,7,8,4,1,1,0,3,1,2,3,1,1,1
arch12,63409,0,3,2.88,180,71,6,8,9,5,0,4,4,2,0,2,3,1,1,1,2
arch12,63409,0,4,11.81,1672,719,449,347,144,125,114,105,83,13,56,51,112,171,43,174,44
arch12,63409,0,5,11.88,1348,712,501,330,197,161,133,68,21,70,94,72,86,96,138,268,177
arch12,63409,1,0,6.77,10158,6227,3379,2104,837,71,113,191,196,209,85,32,33,23,34,49,48
arch12,63409,1,1,10.20,7568,3971,2758,2374,2030,1087,537,332,129,107,123,62,97,175,83,113,85
arch12,63409,1,2,11.75,6341,2498,1147,1146,911,757,585,463,317,187,111,48,38,35,52,63,48
arch12,63409,1,3,3.10,5552,1293,1021,228,626,107,295,181,141,101,201,33,168,113,82,130,16
arch12,63409,1,4,7.49,2563,1062,169,115,113,102,69,12,47,49,49,22,13,19,29,25,7
arch12,63409,1,5,3.81,4109,1842,517,294,246,397,110,254,215,82,183,99,106,105,51,35,40
arch12,63409,2,0,9.35,2541,1350,234,237,225,273,105,74,14,96,106,255,362,182,48,97,114
arch12,63409,2,1,3.05,3453,1448,123,466,745,267,110,281,342,95,86,269,373,89,90,44,49
arch12,63409,2,2,6.15,7667,3340,1700,1347,930,793,661,529,702,314,159,152,127,129,36,51,108
arch12,63409,2,3,9.54,4708,4406,3911,3349,2689,2020,1407,892,498,230,104,124,144,131,99,60,20
arch12,63409,2,4,10.26,6949,4573,2878,2537,1899,1426,1133,703,353,293,266,73,131,174,135,122,151
arch12,63409,2,5,2.99,5649,2199,1638,1068,1397,618,314,222,286,118,211,216,55,121,241,73,6
arch12,64758,0,0,2.43,4760,2166,648,1353,845,119,519,598,124,63,95,138,122,32,27,30,75
arch12,64758,0,1,2.65,3431,1406,186,970,852,163,538,705,133,97,180,148,75,72,49,40,29
arch12,64758,0,2,3.52,345,131,21,6,18,18,3,12,4,8,7,4,9,3,2,2,0
arch12,64758,0,3,0.11,137,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arch12,64758,0,4,11.84,2192,817,630,484,149,226,85,73,129,26,24,110,73,128,93,291,119
arch12,64758,0,5,2.16,1659,799,309,372,179,147,68,17,86,85,41,100,70,30,205,356,107
arch12,64758,1,0,3.98,5065,2377,248,167,57,344,116,84,205,112,122,133,76,83,34,35,18
arch12,64758,1,1,7.94,4928,1297,763,746,677,412,243,133,166,44,182,86,30,45,17,59,23
arch12,64758,1,2,7.51,6116,2507,1806,1578,1065,898,845,544,286,208,211,128,56,34,57,37,33
arch12,64758,1,3,8.43,6584,3359,1744,1409,1177,1093,777,608,489,338,277,295,227,179,171,99,54
arch12,64758,1,4,3.78,2280,917,223,138,87,114,50,70,76,15,43,2,12,26,18,22,23
arch12,64758,1,5,3.69,3712,1586,605,590,301,325,216,290,133,149,127,66,43,64,72,9,47
arch12,64758,2,0,9.54,2209,799,209,136,144,94,168,47,40,161,191,112,203,145,56,40,110
arch12,64758,2,1,3.38,3835,1878,264,159,573,467,155,158,490,419,130,323,418,154,46,9,91
arch12,64758,2,2,3.07,7159,2405,947,656,890,543,373,224,305,317,110,155,253,93,62,39,192
arch12,64758,2,3,8.10,5517,5080,4466,3659,2730,1815,1019,412,131,284,357,336,267,169,74,35,76
arch12,64758,2,4,10.76,7854,5779,3782,3146,2439,1756,1163,676,457,189,165,156,124,168,174,142,91
arch12,64758,2,5,11.11,6756,4028,2584,1801,1450,1332,536,318,236,79,110,129,116,78,168,110,32
arch12,66009,0,0,2.49,4504,2169,461,1087,774,31,507,644,231,119,113,87,63,24,90,52,68
arch12,66009,0,1,2.63,3854,1728,252,1132,961,79,458,759,193,184,291,168,61,36,25,39,6
arch12,66009,0,2,7.70,451,194,50,40,27,18,10,6,5,14,17,10,3,3,9,10,5
arch12,66009,0,3,7.42,141,56,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0
arch12,66009,0,4,11.75,1636,848,538,319,98,51,50,24,25,38,48,43,100,81,69,127,46
arch12,66009,0,5,1.43,1475,499,556,432,120,80,111,176,148,97,130,72,68,96,31,210,109
arch12,66009,1,0,2.20,11906,6398,3039,3726,2120,1061,766,661,281,301,178,137,111,87,20,68,60
arch12,66009,1,1,18.00,6459,3433,1991,1509,1494,1340,1065,853,567,467,358,88,80,36,56,70,51
arch12,66009,1,2,9.39,5904,1962,1609,1317,1091,797,549,337,185,104,79,91,104,87,74,41,9
arch12,66009,1,3,3.14,4941,2034,315,105,212,98,112,108,79,65,44,24,19,19,48,19,44
arch12,66009,1,4,7.22,3068,1428,124,99,73,40,19,22,14,30,22,11,2,4,9,20,8
arch12,66009,1,5,3.76,3978,1878,643,361,400,580,94,335,246,84,110,118,65,36,45,23,38
arch12,66009,2,0,3.09,2266,1085,250,289,387,253,197,56,166,108,61,217,299,79,30,78,184
arch12,66009,2,1,3.19,3381,1499,90,190,445,242,28,108,320,234,57,368,428,110,61,18,64
arch12,66009,2,2,10.68,7091,2227,1267,841,582,514,468,343,179,53,39,16,57,76,78,54,22
arch12,66009,2,3,8.81,5263,4913,4359,3672,2851,2028,1289,719,383,331,393,423,409,356,280,199,147
arch12,66009,2,4,7.93,8506,6311,4319,3320,2274,1280,600,40,256,192,262,210,119,31,33,45,38
arch12,66009,2,5,4.73,5655,1614,1289,850,329,248,364,252,84,180,77,20,77,186,234,143,18
arch12,67283,0,0,2.55,5188,2385,315,1142,849,235,347,458,70,80,113,56,116,49,93,105,46
arch12,67283,0,1,2.39,4067,1915,659,1176,729,154,574,649,136,40,145,147,121,94,79,32,53
arch12,67283,0,2,7.16,421,176,12,7,5,10,3,11,4,11,6,8,6,5,5,3,3
arch12,67283,0,3,3.01,284,111,2,6,8,5,3,3,3,4,5,2,1,3,4,3,2
arch12,67283,0,4,11.83,1704,756,608,499,110,99,48,123,140,77,126,116,88,93,148,283,158
arch12,67283,0,5,11.91,1595,772,530,391,166,157,199,144,102,89,70,86,4,33,106,285,180
arch12,67283,1,0,6.13,6902,2247,1254,1033,582,462,360,197,205,184,77,52,45,56,23,58,37
arch12,67283,1,1,9.26,7514,4664,2643,2194,1766,1439,1191,909,646,429,221,122,137,95,91,106,91
arch12,67283,1,2,12.12,8009,5588,3479,3044,2517,1994,1509,1099,751,487,264,96,35,123,171,191,188
arch12,67283,1,3,3.07,6568,3264,497,378,488,320,305,379,282,375,368,266,304,226,193,226,160
arch12,67283,1,4,2.80,2879,1264,119,95,98,51,16,40,25,22,50,38,5,9,8,8,11
arch12,67283,1,5,3.89,4111,1642,583,498,327,483,285,327,184,128,120,50,61,47,51,61,29
arch12,67283,2,0,7.51,2585,1469,464,233,188,69,60,118,144,316,319,244,186,45,76,136,227
arch12,67283,2,1,3.11,3414,1531,62,274,555,214,60,117,405,365,257,272,158,53,29,66,85
arch12,67283,2,2,7.53,7002,1890,1380,856,761,642,361,288,132,96,99,57,28,77,38,7,51
arch12,67283,2,3,7.29,6390,5972,5146,4129,2971,1851,939,461,521,614,584,472,347,256,209,201,208
arch12,67283,2,4,9.49,6923,4501,2752,2339,1831,1313,893,567,136,132,132,108,160,118,95,53,44
arch12,67283,2,5,2.99,5497,1802,1462,803,950,598,154,279,204,117,238,138,82,111,217,154,34
arch12,68633,0,0,2.48,4607,2097,293,1104,660,165,236,516,181,44,173,247,140,32,45,49,98
arch12,68633,0,1,2.76,3097,1196,296,785,791,220,255,667,320,77,276,206,60,90,47,80,59
arch12,68633,0,2,5.98,298,124,10,7,4,3,3,2,2,2,1,1,1,1,1,1,1
arch12,68633,0,3,3.08,298,119,9,15,22,12,11,15,18,8,11,14,10,3,10,9,3
arch12,68633,0,4,12.07,1823,688,577,551,142,71,143,58,86,61,63,115,78,174,49,259,216
arch12,68633,0,5,12.06,1545,733,415,224,59,50,54,58,23,38,27,40,68,62,22,249,195
arch12,68633,1,0,8.11,9279,5688,3557,2651,1522,1193,733,380,385,343,409,393,298,245,204,146,132
arch12,68633,1,1,12.85,7389,4915,2913,2371,2025,1864,1582,1108,675,456,274,92,81,101,56,66,117
arch12,68633,1,2,8.08,8117,4782,3384,2709,1870,1144,540,186,266,387,418,409,347,284,216,149,107
arch12,68633,1,3,3.76,5152,2254,266,134,109,130,76,83,71,62,45,54,32,39,23,32,13
arch12,68633,1,4,2.93,2373,835,114,124,153,52,55,57,38,45,16,22,2,29,27,5,10
arch12,68633,1,5,2.16,3910,1701,504,685,133,483,181,333,212,83,137,51,58,41,31,39,36
arch12,68633,2,0,9.47,1697,563,434,196,45,87,112,34,51,128,154,150,297,166,83,23,133
arch12,68633,2,1,3.15,4038,1912,142,375,732,380,47,124,343,278,172,414,490,142,45,53,67
arch12,68633,2,2,4.90,6307,2359,294,243,120,106,159,139,122,56,10,4,70,34,2,29,24
arch12,68633,2,3,11.64,1743,1378,1297,1151,982,780,574,406,284,190,124,89,80,85,93,95,88
arch12,68633,2,4,28.35,5993,3173,1960,1736,1282,987,637,465,246,226,122,107,53,14,7,26,25
arch12,68633,2,5,6.70,9928,7367,4554,2936,1639,513,242,345,373,376,173,103,64,157,260,179,99
arch12,69983,0,0,2.61,5258,2672,154,1237,989,191,572,766,179,77,164,157,114,67,81,38,31
arch12,69983,0,1,2.50,4062,1924,576,980,784,284,421,560,185,23,208,136,57,97,101,123,126
arch12,69983,0,2,3.04,360,153,15,7,10,6,5,3,0,1,2,1,3,2,2,1,0
arch12,69983,0,3,2.50,260,107,5,13,9,11,12,5,10,8,10,9,5,8,6,7,6
arch12,69983,0,4,9.89,1945,911,250,146,84,49,75,142,182,100,74,134,210,212,176,166,59
arch12,69983,0,5,11.93,1405,545,270,133,137,5,28,57,52,76,71,80,67,45,36,251,134
arch12,69983,1,0,6.22,10798,7577,4339,3025,1568,476,244,279,342,248,199,133,47,43,31,71,52
arch12,69983,1,1,2.04,6141,2920,1630,1700,1016,1171,463,407,282,154,116,83,86,51,47,132,90
arch12,69983,1,2,11.38,5911,1873,1059,810,677,474,305,241,141,69,64,58,51,31,45,44,25
arch12,69983,1,3,3.40,5326,2032,336,147,259,234,100,166,104,78,101,19,84,60,57,81,31
arch12,69983,1,4,4.67,2700,1078,191,38,27,26,62,14,30,7,23,1,0,5,11,1,7
arch12,69983,1,5,3.76,3811,1530,539,352,343,437,197,329,141,133,138,88,47,36,55,43,32
arch12,69983,2,0,9.38,2036,605,256,78,46,159,168,55,83,149,94,175,287,129,45,89,123
arch12,69983,2,1,3.46,3507,1461,157,93,525,474,156,110,254,127,161,429,512,244,46,93,108
arch12,69983,2,2,19.69,9627,5556,3143,2332,1940,1897,1231,1205,799,701,448,261,215,107,75,37,48
arch12,69983,2,3,12.50,4200,3868,3537,3166,2646,2141,1631,1122,753,469,232,114,119,173,200,227,252
arch12,69983,2,4,2.97,5254,2264,1259,930,1046,739,616,570,222,197,223,58,19,37,44,49,22
arch12,69983,2,5,2.57,4746,1448,450,751,655,264,215,240,340,154,104,27,48,137,284,86,51
arch12,71183,0,0,2.65,5043,2452,322,1105,977,344,652,806,201,163,232,77,67,46,30,46,45
arch12,71183,0,1,2.55,3714,1893,653,960,850,272,518,730,284,231,282,56,63,65,41,26,77
arch12,71183,0,2,9.12,497,277,90,56,33,5,13,11,5,8,9,14,14,7,2,4,5
arch12,71183,0,3,3.76,262,120,9,4,3,4,2,1,2,1,1,1,1,0,1,1,0
arch12,71183,0,4,11.85,2361,1401,895,709,255,176,137,94,138,82,54,99,41,52,128,251,150
arch12,71183,0,5,11.74,1781,676,435,299,118,76,57,51,49,61,93,65,64,27,191,349,121
arch12,71183,1,0,2.93,6406,1978,1414,870,993,567,208,55,167,206,179,36,94,37,23,36,23
arch12,71183,1,1,11.01,7514,4806,3032,2080,1564,1420,864,412,378,352,242,123,48,66,169,57,55
arch12,71183,1,2,2.00,10451,6361,3489,3559,2049,638,358,61,301,414,278,156,138,61,64,100,93
arch12,71183,1,3,3.25,5045,2109,359,120,232,166,77,154,60,65,68,19,35,11,17,19,9
arch12,71183,1,4,5.18,2431,1155,131,85,70,66,50,51,38,23,20,30,39,26,30,19,14
arch12,71183,1,5,3.85,3824,1773,639,433,309,391,265,249,83,156,125,66,80,3,50,30,44
arch12,71183,2,0,2.96,2124,1047,392,245,312,118,33,113,157,150,73,132,256,113,55,95,106
arch12,71183,2,1,9.10,3764,1660,124,53,361,253,119,92,275,164,100,515,538,121,57,54,84
arch12,71183,2,2,3.12,5437,2363,121,242,409,217,32,148,322,213,45,82,236,166,42,75,146
arch12,71183,2,3,1.66,705,314,383,340,296,250,201,149,102,70,49,33,19,11,6,10,19
arch12,71183,2,4,2.65,5034,1505,714,834,814,545,388,395,193,123,247,176,104,44,64,25,46
arch12,71183,2,5,2.99,9741,4642,4611,1908,2533,1037,317,560,462,139,387,96,36,164,189,148,59
arch12,72508,0,0,2.54,4506,1801,201,1135,790,86,483,769,257,207,369,286,127,99,79,65,51
arch12,72508,0,1,2.55,3643,1636,277,1030,763,77,436,619,167,193,163,20,20,63,17,29,79
arch12,72508,0,2,4.07,346,146,1,1,2,2,2,1,1,1,1,1,1,0,0,0,0
arch12,72508,0,3,7.70,251,102,18,8,3,1,1,3,3,3,4,2,2,1,0,0,1
arch12,72508,0,4,11.90,1758,623,452,187,170,51,79,101,81,100,67,32,100,113,57,213,116
arch12,72508,0,5,11.81,1411,794,546,396,253,195,127,101,105,89,83,70,19,91,136,257,133
arch12,72508,1,0,6.44,8628,4192,2341,1751,1232,738,376,105,386,252,100,147,42,25,82,25,18
arch12,72508,1,1,4.49,4614,1714,255,235,244,255,303,116,27,64,87,39,105,27,37,50,23
arch12,72508,1,2,3.53,4006,1292,471,16,172,170,13,100,89,6,75,69,1,46,43,1,40
arch12,72508,1,3,3.65,4720,2067,200,175,149,161,84,120,80,70,88,47,82,61,58,65,51
arch12,72508,1,4,3.06,3128,1616,177,45,69,31,47,66,31,13,26,15,34,22,5,8,16
arch12,72508,1,5,3.86,3917,1766,526,495,265,539,133,237,169,46,146,71,79,64,33,26,1
arch12,72508,2,0,9.23,2644,1459,431,279,284,183,22,136,51,206,270,307,342,218,89,81,150
arch12,72508,2,1,3.21,3469,1629,206,299,744,420,115,180,557,535,333,393,246,101,32,32,34
arch12,72508,2,2,3.51,16809,11847,5097,572,1877,1814,755,151,398,127,516,491,176,254,198,194,196
arch12,72508,2,3,1.72,5454,1508,3781,2739,1476,1828,564,655,48,188,308,128,245,192,165,104,59
arch12,72508,2,4,2.05,4763,1229,639,660,484,311,342,159,224,181,228,78,88,114,82,45,23
arch12,72508,2,5,3.16,3614,1476,160,310,480,321,164,70,238,260,248,125,121,173,305,129,41
arch12,73811,0,0,2.52,5413,2459,477,1587,1117,185,522,688,137,117,290,108,78,68,127,79,34
arch12,73811,0,1,2.53,4077,1892,583,1237,969,298,673,912,302,141,287,177,29,39,33,39,27
arch12,73811,0,2,3.21,451,207,22,8,11,9,4,4,1,7,3,7,1,3,0,3,2
arch12,73811,0,3,3.01,284,133,8,15,20,10,12,10,6,7,5,8,7,5,8,7,7
arch12,73811,0,4,2.21,1645,705,343,414,258,79,23,76,65,50,104,42,138,100,117,206,94
arch12,73811,0,5,11.81,1462,563,372,295,60,70,42,83,62,91,77,18,64,74,68,273,63
arch12,73811,1,0,3.25,5388,1918,154,329,384,351,159,119,213,66,43,45,68,74,34,30,27
arch12,73811,1,1,1.49,6861,1401,2090,1003,890,1325,511,528,196,324,40,54,97,63,78,35,11
arch12,73811,1,2,4.61,19037,12602,2733,1962,1483,424,685,212,463,96,307,118,115,73,68,40,120
arch12,73811,1,3,2.27,4712,1984,104,230,26,179,127,82,118,68,80,72,44,58,49,38,45
arch12,73811,1,4,10.04,2769,1122,409,270,137,119,107,71,49,38,35,33,50,55,40,36,33
arch12,73811,1,5,3.83,4118,1835,298,294,385,557,252,341,221,107,123,10,95,83,58,72,34
arch12,73811,2,0,3.88,1866,909,292,133,190,254,170,150,121,210,181,59,209,179,98,140,119
arch12,73811,2,1,2.93,3613,1389,304,636,807,210,122,363,624,186,201,289,226,128,46,45,124
arch12,73811,2,2,6.49,5674,2445,66,103,214,177,85,104,265,210,84,74,223,150,58,21,147
arch12,73811,2,3,1.78,515,145,256,222,228,188,182,146,135,105,85,69,54,51,40,47,45
arch12,73811,2,4,2.13,4334,1065,898,954,728,495,300,507,177,250,136,154,46,149,126,29,32
arch12,73811,2,5,3.87,7301,2733,2200,2149,887,1336,689,436,101,218,280,315,218,171,169,102,34
arch12,75213,0,0,2.64,4987,2032,156,1424,1196,221,624,1075,432,177,208,230,104,118,98,68,70
arch12,75213,0,1,2.58,3820,1477,108,1196,872,43,386,769,187,126,239,122,22,54,55,23,39
arch12,75213,0,2,2.83,355,143,4,5,5,2,1,3,2,0,2,2,0,1,1,0,0
arch12,75213,0,3,8.21,134,61,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
arch12,75213,0,4,12.18,2113,1070,713,536,25,20,30,87,60,6,112,99,17,104,143,337,332
arch12,75213,0,5,1.98,1614,702,306,308,15,128,139,144,107,48,46,90,97,98,113,233,282
arch12,75213,1,0,4.73,16524,12204,7104,3744,921,564,658,568,383,47,263,194,61,117,139,110,45
arch12,75213,1,1,5.02,5161,1705,517,31,96,117,172,164,64,24,154,63,53,44,37,22,10
arch12,75213,1,2,5.47,4024,1716,244,125,91,75,50,53,49,36,33,27,20,28,29,18,18
arch12,75213,1,3,3.93,4635,2012,230,209,113,180,112,85,106,101,66,87,37,36,21,18,31
arch12,75213,1,4,2.79,2573,939,229,80,82,39,6,23,22,37,28,11,10,19,5,11,9
arch12,75213,1,5,3.86,4165,1875,570,497,277,507,167,293,155,147,159,80,96,12,70,61,12
arch12,75213,2,0,8.68,1729,714,306,142,199,223,126,66,106,33,197,257,202,56,42,79,216
arch12,75213,2,1,3.25,4188,1929,229,366,907,581,96,169,466,380,159,385,544,241,50,71,126
arch12,75213,2,2,3.37,5818,2701,250,55,256,199,157,161,203,131,64,68,139,112,69,82,110
arch12,75213,2,3,1.37,5535,4155,4462,3491,2808,2351,1337,1087,493,378,300,268,337,242,287,178,244
arch12,75213,2,4,8.59,7464,3676,1560,848,567,419,401,282,187,62,130,198,103,76,74,23,89
arch12,75213,2,5,3.09,3717,1711,179,244,473,156,115,209,163,33,41,81,125,129,236,101,45
arch12,76392,0,0,2.51,4430,1838,294,1248,808,107,729,890,109,201,307,134,53,44,47,38,22
arch12,76392,0,1,2.60,3934,1656,236,1203,968,57,647,915,332,112,215,208,162,17,34,26,59
arch12,76392,0,2,3.37,432,173,12,12,17,15,11,10,8,10,7,10,6,5,1,2,3
arch12,76392,0,3,2.55,299,143,16,38,30,11,8,25,21,2,14,19,12,6,19,18,7
arch12,76392,0,4,6.87,1756,800,233,224,165,109,63,83,207,232,148,168,207,202,27,153,60
arch12,76392,0,5,11.91,1503,795,453,295,121,179,204,180,104,88,98,92,70,30,50,208,113
arch12,76392,1,0,3.84,5121,2212,112,217,270,340,225,252,299,185,53,24,35,63,68,48,44
arch12,76392,1,1,4.76,8477,3422,1455,697,462,132,316,164,100,63,56,70,119,56,33,54,27
arch12,76392,1,2,4.13,4608,2165,318,194,183,220,208,151,145,141,96,68,86,69,63,86,78
arch12,76392,1,3,3.96,4959,2324,62,83,64,103,68,88,45,72,36,53,28,45,17,19,8
arch12,76392,1,4,6.01,2612,1263,345,214,103,83,33,82,89,47,35,18,24,23,23,8,30
arch12,76392,1,5,2.37,3744,1575,433,500,437,492,257,281,224,153,184,108,119,99,82,52,17
arch12,76392,2,0,4.09,2102,976,401,204,196,265,235,99,64,196,141,9,89,42,7,89,217
arch12,76392,2,1,3.23,3413,1506,202,147,492,264,19,160,478,328,175,411,348,77,102,77,94
arch12,76392,2,2,6.44,5862,2402,86,47,160,147,21,66,162,116,17,30,122,89,6,25,93
arch12,76392,2,3,3.94,6560,5498,3307,1074,761,1107,760,256,248,346,305,175,24,106,129,85,16
arch12,76392,2,4,6.28,10749,5625,3306,1713,1147,538,165,199,213,197,156,111,91,86,86,6,28
arch12,76392,2,5,3.05,3723,1582,247,363,549,230,174,120,287,195,42,34,185,254,274,77,40
arch12,77710,0,0,2.68,4726,2235,391,1110,1037,311,470,753,297,67,299,281,117,69,52,47,6
arch12,77710,0,1,2.53,3954,1798,444,1161,875,226,626,716,77,124,251,155,46,76,85,47,18
arch12,77710,0,2,8.86,430,193,42,16,10,9,5,7,5,5,4,7,6,4,6,4,1
arch12,77710,0,3,2.96,285,126,28,27,30,21,26,29,25,26,26,20,21,21,19,20,19
arch12,77710,0,4,1.72,1932,654,805,736,86,214,115,145,156,77,80,123,60,45,60,225,170
arch12,77710,0,5,11.76,1594,682,347,256,67,85,136,90,100,205,152,43,57,17,153,287,115
arch12,77710,1,0,3.56,4904,1950,99,259,314,318,107,29,94,79,75,59,56,59,86,110,63
arch12,77710,1,1,2.17,12281,6720,993,1378,253,678,445,304,152,269,182,118,104,88,42,36,83
arch12,77710,1,2,4.56,5063,2145,64,60,21,30,39,17,15,16,11,14,6,1,14,1,6
arch12,77710,1,3,3.69,4830,2188,252,118,97,111,52,57,49,28,16,31,19,16,21,13,6
arch12,77710,1,4,2.28,2474,1155,123,149,110,15,16,6,22,42,16,21,27,31,18,22,13
arch12,77710,1,5,3.60,3856,1940,740,569,358,382,61,261,162,74,99,74,108,42,56,37,17
arch12,77710,2,0,9.25,1757,890,96,156,186,104,35,62,46,82,77,216,283,82,9,46,60
arch12,77710,2,1,3.25,3857,1646,102,199,656,389,104,115,235,126,102,367,333,67,65,53,53
arch12,77710,2,2,3.15,5187,2120,92,131,289,130,64,40,147,70,11,60,93,47,13,31,79
arch12,77710,2,3,1.99,322,148,29,29,24,14,10,11,11,12,9,7,7,8,8,9,9
arch12,77710,2,4,1.58,14055,652,4060,708,103,135,38,82,90,120,86,43,37,32,23,49,43
arch12,77710,2,5,3.11,4266,1991,201,313,587,257,247,39,99,123,97,114,141,70,264,158,21
arch12,79082,0,0,2.53,4996,2388,409,1109,836,206,666,756,203,133,314,187,31,27,31,44,17
arch12,79082,0,1,2.47,4086,1769,229,1053,575,89,470,652,192,173,174,60,79,42,55,32,18
arch12,79082,0,2,3.34,357,136,5,4,6,5,2,0,1,1,0,0,0,1,1,0,0
arch12,79082,0,3,2.85,120,58,11,5,5,2,3,2,2,2,1,1,1,1,1,1,0
arch12,79082,0,4,11.89,1794,793,476,332,18,91,138,64,80,143,93,62,152,100,26,176,76
arch12,79082,0,5,1.29,1494,490,512,367,93,51,83,75,23,114,78,61,80,70,79,234,108
arch12,79082,1,0,3.64,8338,2934,2190,1254,839,898,487,332,134,249,104,79,68,105,44,61,80
arch12,79082,1,1,2.90,9087,5577,1639,316,370,118,59,176,172,121,147,148,109,82,15,17,40
arch12,79082,1,2,7.59,3962,1651,100,88,58,46,44,41,34,32,32,28,26,25,25,21,20
arch12,79082,1,3,6.06,4671,1716,440,273,212,184,129,137,145,112,84,77,60,38,30,28,32
arch12,79082,1,4,7.34,3136,1287,227,202,97,88,54,10,33,45,43,27,24,25,15,22,14
